col.0: MtotZAMS/Msun  col.1:num mergers
430509781.0324014 5447
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
0_286598 64.3715 20.7194 16.6059 14.3166 30.9225 11796.499 27.282 0.016169 0.0 0.0 1.0 1.0 2.331 -0.0 0.0 4.037 0.0 0.0 4.471 8.132 False
0_287797 65.8556 20.998 16.9529 14.5139 31.4668 11987.6738 27.751 0.01589 0.0 0.0 1.0 1.0 2.315 0.0 -0.0 3.98 0.0 0.0 4.429 8.062 False
0_293647 56.1092 49.1612 19.3462 12.9011 32.247299999999996 318.9218 11.213 0.035099 0.0 2.33 1.0 1.0 5.412 0.0 0.0 15.02 0.2399 0.05714 4.734 5.078 True
0_300825 127.3292 118.955 29.5822 27.0663 56.6485 5408.7246 35.21 0.0077151 0.0 0.0 1.0 1.0 2.452 0.0 -0.0 2.54 -0.01712 0.0 3.661 3.709 True
0_301060 51.2538 51.1556 12.9525 12.7852 25.7377 73.1195 6.5751 0.095665 2.5061 4.127 1.0 1.0 20.52 0.6381 -0.8789 20.03 -0.966 -0.4667 4.988 4.994 True
0_305828 71.2057 65.5224 21.9551 17.5716 39.526700000000005 562.0358 15.177 0.024129 0.0 0.0 1.0 1.0 4.421 0.0 -0.0 5.008 -0.004737 0.0 4.282 4.482 True
0_321803 94.1676 87.7495 25.2906 22.1252 47.415800000000004 54.6183 9.5665 0.01949 0.0 0.0 1.0 1.0 5.068 0.0 0.0 5.513 -0.02721 0.0 3.918 3.996 True
0_324306 62.5665 56.5537 19.3348 14.8922 34.227000000000004 373.5126 12.268 0.0094355 0.0 0.0 1.0 1.0 5.135 0.0 0.0 5.956 0.05019 0.0 4.507 4.736 True
0_325871 39.1301 12.6035 9.2295 4.3798 13.609300000000001 91.2013 4.4839 0.32053 18.7666 32.0095 0.9956 0.9997 3.826 -3.728 -1.45 183.5 5.324 -8.572 5.855 11.39 True
0_335978 73.6377 22.1749 18.6832 15.4543 34.1375 13163.3545 30.192 0.014647 0.0 0.0 1.0 1.0 2.228 -0.0 -0.0 3.722 -0.0 0.0 4.241 7.766 False
0_337071 85.4171 27.1828 20.9454 17.5314 38.4768 11987.1855 32.252 0.012995 0.0 0.0 1.0 1.0 1.994 -0.0 0.0 3.374 -0.0 0.0 4.039 7.2 False
0_337752 141.1743 130.1327 31.0419 28.6286 59.6705 7793.5298 40.208 0.016378 0.0 0.0 1.0 1.0 2.251 0.0 -0.0 2.337 -0.002193 -0.0 3.599 3.646 True
0_340423 35.3795 13.5703 5.6187 4.9898 10.6085 536.2818 5.8141 0.20897 30.359 82.5657 0.9824 0.9975 5.999 0.5584 3.157 153.6 6.862 -23.96 6.329 11.31 True
